date_time,hmdt,temp
2020-12-06 14:20:31,81.0,2.4
2020-12-06 14:20:41,80.0,2.4
2020-12-06 14:20:51,79.0,2.4
2020-12-06 14:21:01,79.0,2.5
2020-12-06 14:21:11,79.0,2.5
2020-12-06 14:21:21,79.0,2.5
2020-12-06 14:21:31,79.0,2.5
2020-12-06 14:21:41,79.0,2.6
2020-12-06 14:21:51,78.0,2.6
2020-12-06 14:22:02,78.0,2.6
2020-12-06 14:22:12,78.0,2.7
2020-12-06 14:22:22,78.0,2.7
2020-12-06 14:22:32,77.0,2.7
2020-12-06 14:22:42,78.0,2.7
2020-12-06 14:22:52,77.0,2.8
2020-12-06 14:23:02,78.0,2.8
2020-12-06 14:23:12,77.0,2.8
2020-12-06 14:23:22,77.0,2.8
2020-12-06 14:23:32,77.0,2.9
2020-12-06 14:23:42,77.0,2.8
2020-12-06 14:23:52,77.0,2.8
2020-12-06 14:24:02,77.0,2.9
2020-12-06 14:24:12,77.0,2.9
2020-12-06 14:24:22,77.0,2.9
2020-12-06 14:24:32,76.0,2.9
2020-12-06 14:24:44,47.0,3.0
2020-12-06 14:24:52,47.0,3.0
2020-12-06 14:25:02,79.0,3.0
2020-12-06 14:25:12,76.0,3.0
2020-12-06 14:25:22,76.0,3.0
2020-12-06 14:25:32,77.0,3.0
2020-12-06 14:25:42,76.0,3.0
2020-12-06 14:25:52,76.0,3.0
2020-12-06 14:26:01,76.0,3.0
2020-12-06 14:26:11,77.0,3.0
2020-12-06 14:26:21,76.0,3.1
2020-12-06 14:26:31,77.0,3.1
2020-12-06 14:26:41,76.0,3.1
2020-12-06 14:26:51,76.0,3.1
2020-12-06 14:27:01,76.0,3.1
2020-12-06 14:27:11,76.0,3.1
2020-12-06 14:27:21,76.0,3.1
2020-12-06 14:27:31,76.0,3.1
2020-12-06 14:27:42,76.0,3.1
2020-12-06 14:27:51,48.0,3.2
2020-12-06 14:28:01,78.0,3.2
2020-12-06 14:28:11,75.0,3.2
2020-12-06 14:28:21,75.0,3.2
2020-12-06 14:28:31,76.0,3.2
2020-12-06 14:28:41,76.0,3.2
2020-12-06 14:28:51,76.0,3.2
2020-12-06 14:29:01,75.0,3.2
2020-12-06 14:29:14,48.0,3.2
2020-12-06 14:29:21,48.0,3.2
2020-12-06 14:29:31,78.0,3.3
2020-12-06 14:29:41,76.0,3.2
2020-12-06 14:29:51,76.0,3.3
2020-12-06 14:30:01,76.0,3.2
2020-12-06 14:30:11,76.0,3.3
2020-12-06 14:30:21,76.0,3.3
2020-12-06 14:30:31,76.0,3.3
2020-12-06 14:30:41,76.0,3.3
2020-12-06 14:30:51,75.0,3.3
2020-12-06 14:31:01,76.0,3.3
2020-12-06 14:31:11,75.0,3.3
2020-12-06 14:31:21,76.0,3.3
2020-12-06 14:31:31,75.0,3.3
2020-12-06 14:31:41,75.0,3.3
2020-12-06 14:31:51,76.0,3.3
2020-12-06 14:32:02,75.0,3.3
2020-12-06 14:32:12,76.0,3.3
2020-12-06 14:32:22,75.0,3.3
2020-12-06 14:32:32,75.0,3.4
2020-12-06 14:32:42,75.0,3.4
2020-12-06 14:32:51,76.0,3.4
2020-12-06 14:33:02,76.0,3.4
2020-12-06 14:33:12,75.0,3.4
2020-12-06 14:33:22,75.0,3.4
2020-12-06 14:33:32,76.0,3.4
2020-12-06 14:33:42,75.0,3.4
2020-12-06 14:33:52,75.0,3.4
2020-12-06 14:34:02,75.0,3.4
2020-12-06 14:34:12,75.0,3.4
2020-12-06 14:34:22,75.0,3.4
2020-12-06 14:34:32,75.0,3.4
2020-12-06 14:34:42,75.0,3.4
2020-12-06 14:34:54,49.0,3.5
2020-12-06 14:35:02,49.0,3.5
2020-12-06 14:35:12,78.0,3.5
2020-12-06 14:35:22,75.0,3.5
2020-12-06 14:35:34,49.0,3.5
2020-12-06 14:35:42,49.0,3.5
2020-12-06 14:35:52,78.0,3.5
2020-12-06 14:36:01,75.0,3.5
2020-12-06 14:36:11,76.0,3.5
2020-12-06 14:36:21,75.0,3.5
2020-12-06 14:36:31,75.0,3.5
2020-12-06 14:36:41,75.0,3.5
2020-12-06 14:36:51,75.0,3.5
2020-12-06 14:37:02,75.0,3.5
2020-12-06 14:37:11,50.0,3.5
2020-12-06 14:37:21,77.0,3.6
2020-12-06 14:37:31,75.0,3.6
2020-12-06 14:37:41,75.0,3.6
2020-12-06 14:37:51,75.0,3.6
2020-12-06 14:38:01,75.0,3.6
2020-12-06 14:38:11,75.0,3.6
2020-12-06 14:38:21,75.0,3.6
2020-12-06 14:38:31,76.0,3.6
2020-12-06 14:38:41,75.0,3.6
2020-12-06 14:38:51,75.0,3.6
2020-12-06 14:39:01,75.0,3.6
2020-12-06 14:39:11,75.0,3.6
2020-12-06 14:39:21,75.0,3.6
2020-12-06 14:39:31,76.0,3.6
2020-12-06 14:39:41,75.0,3.6
2020-12-06 14:39:51,75.0,3.6
2020-12-06 14:40:01,75.0,3.6
2020-12-06 14:40:11,75.0,3.6
2020-12-06 14:40:21,75.0,3.6
2020-12-06 14:40:31,75.0,3.7
2020-12-06 14:40:41,75.0,3.7
2020-12-06 14:40:51,75.0,3.7
2020-12-06 14:41:01,75.0,3.7
2020-12-06 14:41:11,75.0,3.7
2020-12-06 14:41:21,75.0,3.7
2020-12-06 14:41:31,75.0,3.7
2020-12-06 14:41:41,75.0,3.7
2020-12-06 14:41:51,75.0,3.7
2020-12-06 14:42:02,75.0,3.7
2020-12-06 14:42:12,75.0,3.7
2020-12-06 14:42:22,75.0,3.7
2020-12-06 14:42:32,75.0,3.7
2020-12-06 14:42:42,75.0,3.7
2020-12-06 14:42:52,75.0,3.7
2020-12-06 14:43:02,75.0,3.7
2020-12-06 14:43:12,84.0,3.8
2020-12-06 14:43:22,87.0,4.6
2020-12-06 14:43:32,88.0,5.6
2020-12-06 14:43:42,88.0,6.4
2020-12-06 14:43:52,88.0,6.9
2020-12-06 14:44:02,88.0,7.2
2020-12-06 14:44:12,84.0,7.3
2020-12-06 14:44:22,82.0,7.4
2020-12-06 14:44:32,80.0,7.5
2020-12-06 14:44:42,79.0,7.6
2020-12-06 14:44:52,78.0,7.6
2020-12-06 14:45:01,78.0,7.6
2020-12-06 14:45:11,79.0,7.6
2020-12-06 14:45:21,77.0,7.6
2020-12-06 14:45:31,77.0,7.7
2020-12-06 14:45:43,71.0,7.7
2020-12-06 14:45:51,71.0,7.7
2020-12-06 14:46:01,81.0,7.7
2020-12-06 14:46:11,76.0,7.7
2020-12-06 14:46:21,76.0,7.7
2020-12-06 14:46:31,75.0,7.7
2020-12-06 14:46:41,75.0,7.7
2020-12-06 14:46:51,75.0,7.7
2020-12-06 14:47:04,69.0,7.7
2020-12-06 14:47:11,69.0,7.7
2020-12-06 14:47:21,82.0,7.7
2020-12-06 14:47:31,75.0,7.7
2020-12-06 14:47:41,74.0,7.7
2020-12-06 14:47:52,74.0,7.7
2020-12-06 14:48:01,69.0,7.7
2020-12-06 14:48:11,77.0,7.7
2020-12-06 14:48:21,74.0,7.6
2020-12-06 14:48:31,74.0,7.7
2020-12-06 14:48:41,74.0,7.6
2020-12-06 14:48:51,74.0,7.6
2020-12-06 14:49:01,74.0,7.6
2020-12-06 14:49:11,74.0,7.6
2020-12-06 14:49:21,74.0,7.6
2020-12-06 14:49:35,68.0,7.6
2020-12-06 14:49:41,68.0,7.6
2020-12-06 14:49:52,73.0,7.6
2020-12-06 14:50:01,67.0,7.6
2020-12-06 14:50:11,76.0,7.6
2020-12-06 14:50:21,73.0,7.6
2020-12-06 14:50:31,73.0,7.5
2020-12-06 14:50:41,73.0,7.5
2020-12-06 14:50:51,73.0,7.5
2020-12-06 14:51:04,64.0,7.4
2020-12-06 14:51:11,64.0,7.4
2020-12-06 14:51:21,75.0,7.3
2020-12-06 14:51:31,69.0,7.1
2020-12-06 14:51:41,68.0,7.0
2020-12-06 14:51:51,67.0,6.8
2020-12-06 14:52:02,66.0,6.7
2020-12-06 14:52:12,65.0,6.5
2020-12-06 14:52:22,64.0,6.4
2020-12-06 14:52:32,63.0,6.2
2020-12-06 14:52:42,63.0,6.2
2020-12-06 14:52:52,62.0,6.0
2020-12-06 14:53:02,62.0,5.8
2020-12-06 14:53:12,62.0,5.7
2020-12-06 14:53:22,62.0,5.5
2020-12-06 14:53:32,62.0,5.4
2020-12-06 14:53:42,62.0,5.3
2020-12-06 14:53:54,44.0,5.1
2020-12-06 14:54:02,43.0,5.1
2020-12-06 14:54:12,66.0,5.0
2020-12-06 14:54:22,61.0,4.9
2020-12-06 14:54:32,61.0,4.8
2020-12-06 14:54:42,61.0,4.8
2020-12-06 14:54:52,61.0,4.7
2020-12-06 14:55:01,62.0,4.6
2020-12-06 14:55:11,64.0,4.6
